IP-calls,nodes explored,filename,strategy_subproblem_selection,strategy_node_priority,strategy_reduction,strategy_update_node_priority,strategy_refine_with_integer_gap,strategy_search_method,strategy_refine_method,time_total,subproblem_points,reduced_generator_points,subproblem_points_generated,mgs_points,Yn_points,hYn_points,subproblem_points_vector,subproblem_points_generated_vector,mgs_points_vector,generator_points_vector,time_IP-calls,count_IP-calls,time_nodes explored,count_nodes explored,time_subproblem_points_vector,count_subproblem_points_vector,time_subproblem_points_generated_vector,count_subproblem_points_generated_vector,time_mgs_points_vector,count_mgs_points_vector,time_ASMO.solve,count_ASMO.solve,time_ASMO._set_global_upper_bound,count_ASMO._set_global_upper_bound,time_ASMO._update_global_upper_bound,count_ASMO._update_global_upper_bound,time_ASMO._set_incumbent,count_ASMO._set_incumbent,time_CVRP._update_bounds_from_node,count_CVRP._update_bounds_from_node,time_ASMO._reduce_upper_bounds,count_ASMO._reduce_upper_bounds,timeout
284,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,sequential,largest,100,all,False,bbm,slow,1.1619337080046535,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.281,6,0,2,0.277,6,0.346,190,0.84,192,False
284,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,sequential,largest,50,all,False,bbm,slow,5.773883334011771,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.465,8,0,2,0.457,8,0.872,190,9.399,192,False
211,71,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,sequential,largest,first,all,False,phase1,slow,1.0431615409906954,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.29,6,0,2,0.287,6,0.23,138,0.818,140,False
211,71,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,sequential,largest,none,all,False,phase1,slow,0.6138524160487577,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.15,4,0,2,0.149,4,0.199,138,0.0,140,False
211,71,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,sequential,largest,100,all,False,phase1,slow,1.0386999590555206,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.29,6,0,2,0.286,6,0.228,138,0.826,140,False
211,71,./instances/msp/2obj/Lyngesen24-msp-2-50|50-ul-2_2.json,sequential,largest,50,all,False,phase1,slow,6.411314790952019,100,66,100,66,245,245,50|50,50|50,16|50,16|50,,,,,,,,,,,0,2,0.467,8,0,2,0.459,8,0.371,138,11.368,140,False
333,148,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,sequential,largest,first,all,False,bbm,slow,2.1877176670823246,150,77,150,77,664,664,50|50|50,50|50|50,30|30|17,30|30|17,,,,,,,,,,,0,2,0.625,6,0,2,0.621,6,0.457,290,1.078,292,False
333,148,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,sequential,largest,none,all,False,bbm,slow,1.574031374999322,150,77,150,77,664,664,50|50|50,50|50|50,30|30|17,30|30|17,,,,,,,,,,,0,2,0.303,4,0,2,0.301,4,0.415,290,0.0,292,False
319,141,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,sequential,largest,100,all,False,bbm,slow,80.17322537500877,150,77,148,77,664,664,50|50|50,50|50|48,30|30|17,30|30|17,,,,,,,,,,,0,2,0.938,8,0,2,0.924,8,2.821,276,153.932,278,False
319,141,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,sequential,largest,50,all,False,bbm,slow,83.64769987494219,150,77,148,77,664,664,50|50|50,50|50|48,30|30|17,30|30|17,,,,,,,,,,,0,2,1.252,10,0,2,1.169,10,2.884,276,160.903,278,False
290,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,sequential,largest,first,all,False,phase1,slow,1.9422182090347633,150,77,150,77,664,664,50|50|50,50|50|50,30|30|17,30|30|17,,,,,,,,,,,0,2,0.566,6,0,2,0.562,6,0.29,190,1.07,192,False
290,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,sequential,largest,none,all,False,phase1,slow,1.3882880839519203,150,77,150,77,664,664,50|50|50,50|50|50,30|30|17,30|30|17,,,,,,,,,,,0,2,0.29,4,0,2,0.288,4,0.265,190,0.0,192,False
290,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,sequential,largest,100,all,False,phase1,slow,2.2474104579305276,150,77,150,77,664,664,50|50|50,50|50|50,30|30|17,30|30|17,,,,,,,,,,,0,2,0.584,6,0,2,0.58,6,0.29,190,1.094,192,False
270,82,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_5.json,sequential,largest,50,all,False,phase1,slow,56.454766709008254,150,77,146,77,664,664,50|50|50,50|50|46,30|30|17,30|30|17,,,,,,,,,,,0,2,0.959,8,0,2,0.946,8,0.984,158,109.123,160,False
198,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,sequential,largest,first,all,False,bbm,slow,0.7896014160942286,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.287,6,0,2,0.286,6,0.264,192,0.137,194,False
198,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,sequential,largest,none,all,False,bbm,slow,0.7041422500042245,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.152,4,0,2,0.152,4,0.257,192,0.0,194,False
198,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,sequential,largest,100,all,False,bbm,slow,0.7757775409845635,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.273,6,0,2,0.273,6,0.262,192,0.138,194,False
198,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,sequential,largest,50,all,False,bbm,slow,2.315416584024206,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.419,8,0,2,0.416,8,0.561,192,2.804,194,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,sequential,largest,first,all,False,phase1,slow,0.6197564579779282,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.271,6,0,2,0.27,6,0.108,100,0.137,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,sequential,largest,none,all,False,phase1,slow,0.5467842919752002,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.138,4,0,2,0.138,4,0.104,100,0.0,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,sequential,largest,100,all,False,phase1,slow,0.625898249913007,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.282,6,0,2,0.281,6,0.108,100,0.147,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_4.json,sequential,largest,50,all,False,phase1,slow,5.101946750073694,100,100,100,100,203,203,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.407,8,0,2,0.403,8,0.107,100,9.102,102,False
641,295,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,sequential,largest,first,all,False,bbm,slow,5.834968833019957,300,144,300,144,1930,1930,100|100|100,100|100|100,47|53|44,47|53|44,,,,,,,,,,,0,2,0.606,6,0,2,0.597,6,1.803,584,2.966,586,False
641,295,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,sequential,largest,none,all,False,bbm,slow,4.2290430419379845,300,144,300,144,1930,1930,100|100|100,100|100|100,47|53|44,47|53|44,,,,,,,,,,,0,2,0.274,4,0,2,0.27,4,1.635,584,0.0,586,False
631,290,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,sequential,largest,100,all,False,bbm,slow,474.9138538329862,300,144,300,144,1930,1930,100|100|100,100|100|100,47|53|44,47|53|44,,,,,,,,,,,0,2,1.353,10,0,2,1.305,10,13.915,574,925.05,576,False
621,285,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,sequential,largest,50,all,False,bbm,slow,1929.2107586669736,300,144,299,144,1930,1930,100|100|100,99|100|100,47|53|44,47|53|44,,,,,,,,,,,0,2,3.622,16,0,2,3.515,16,15.684,564,3830.963,566,False
555,187,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,sequential,largest,first,all,False,phase1,slow,5.647626249934547,300,144,300,144,1930,1930,100|100|100,100|100|100,47|53|44,47|53|44,,,,,,,,,,,0,2,0.936,6,0,2,0.926,6,1.058,368,3.192,370,False
555,187,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,sequential,largest,none,all,False,phase1,slow,3.802905916934833,300,144,300,144,1930,1930,100|100|100,100|100|100,47|53|44,47|53|44,,,,,,,,,,,0,2,0.403,4,0,2,0.398,4,0.99,368,0.0,370,False
537,173,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,sequential,largest,100,all,False,phase1,slow,303.24948687502183,300,144,293,144,1930,1930,100|100|100,100|100|93,47|53|44,47|53|44,,,,,,,,,,,0,2,1.353,8,0,2,1.323,8,5.208,340,593.301,342,False
530,166,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_4.json,sequential,largest,50,all,False,phase1,slow,1214.0186773340683,300,144,290,144,1930,1930,100|100|100,100|100|90,47|53|44,47|53|44,,,,,,,,,,,0,2,2.009,12,0,2,1.934,12,6.873,326,2412.29,328,False
420,198,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,sequential,largest,first,all,False,bbm,slow,1.9993993749376386,200,126,200,126,700,700,100|100,100|100,64|62,64|62,,,,,,,,,,,0,2,0.44,6,0,2,0.439,6,1.095,392,0.287,394,False
420,198,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,sequential,largest,none,all,False,bbm,slow,1.8290752079337835,200,126,200,126,700,700,100|100,100|100,64|62,64|62,,,,,,,,,,,0,2,0.213,4,0,2,0.212,4,1.12,392,0.0,394,False
416,196,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,sequential,largest,100,all,False,bbm,slow,11.877168457955122,200,126,200,126,700,700,100|100,100|100,64|62,64|62,,,,,,,,,,,0,2,0.658,8,0,2,0.651,8,2.816,388,17.75,390,False
398,187,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,sequential,largest,50,all,False,bbm,slow,49.27257691696286,200,126,199,126,700,700,100|100,100|99,64|62,64|62,,,,,,,,,,,0,2,1.118,12,0,2,1.095,12,2.897,370,92.203,372,False
367,123,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,sequential,largest,first,all,False,phase1,slow,1.462053916999139,200,126,200,126,700,700,100|100,100|100,64|62,64|62,,,,,,,,,,,0,2,0.37,6,0,2,0.368,6,0.701,242,0.27,244,False
367,123,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,sequential,largest,none,all,False,phase1,slow,1.2901139589957893,200,126,200,126,700,700,100|100,100|100,64|62,64|62,,,,,,,,,,,0,2,0.179,4,0,2,0.178,4,0.665,242,0.0,244,False
359,115,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,sequential,largest,100,all,False,phase1,slow,32.326274542021565,200,126,199,126,700,700,100|100,100|99,64|62,64|62,,,,,,,,,,,0,2,0.613,8,0,2,0.601,8,0.94,226,61.577,228,False
359,115,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_1.json,sequential,largest,50,all,False,phase1,slow,39.42723620904144,200,126,199,126,700,700,100|100,100|99,64|62,64|62,,,,,,,,,,,0,2,0.768,10,0,2,0.75,10,1.47,226,75.112,228,False
228,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,sequential,largest,first,all,False,bbm,slow,1.2459169160574675,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.834,6,0,2,0.828,6,0.299,194,0.81,196,False
228,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,sequential,largest,none,all,False,bbm,slow,0.7917019999586046,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.174,4,0,2,0.173,4,0.282,194,0.0,196,False
228,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,sequential,largest,100,all,False,bbm,slow,0.9511271669762209,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.349,6,0,2,0.347,6,0.299,194,0.316,196,False
226,98,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,sequential,largest,50,all,False,bbm,slow,4.240866416017525,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.524,8,0,2,0.518,8,0.692,192,5.844,194,False
190,64,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,sequential,largest,first,all,False,phase1,slow,0.8050954170757905,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.326,6,0,2,0.324,6,0.18,124,0.304,126,False
190,64,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,sequential,largest,none,all,False,phase1,slow,0.6417010829318315,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.165,4,0,2,0.163,4,0.168,124,0.0,126,False
190,64,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,sequential,largest,100,all,False,phase1,slow,0.8365862079663202,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.345,6,0,2,0.342,6,0.181,124,0.317,126,False
187,61,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_2.json,sequential,largest,50,all,False,phase1,slow,7.3282196670770645,100,75,100,75,281,281,50|50,50|50,39|36,39|36,,,,,,,,,,,0,2,0.573,8,0,2,0.566,8,0.24,118,13.147,120,False
222,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,sequential,largest,first,all,False,bbm,slow,0.9546332909958437,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.359,6,0,2,0.357,6,0.298,194,0.261,196,False
222,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,sequential,largest,none,all,False,bbm,slow,0.773918459075503,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.17,4,0,2,0.169,4,0.281,194,0.0,196,False
222,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,sequential,largest,100,all,False,bbm,slow,0.9148905839538202,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.334,6,0,2,0.332,6,0.293,194,0.26,196,False
222,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,sequential,largest,50,all,False,bbm,slow,3.7482125000096858,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.522,8,0,2,0.517,8,0.755,194,5.369,196,False
191,65,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,sequential,largest,first,all,False,phase1,slow,0.797118959017098,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.33,6,0,2,0.328,6,0.182,126,0.256,128,False
191,65,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,sequential,largest,none,all,False,phase1,slow,0.686056875041686,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.181,4,0,2,0.18,4,0.171,126,0.0,128,False
191,65,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,sequential,largest,100,all,False,phase1,slow,0.7969428750220686,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.333,6,0,2,0.331,6,0.188,126,0.26,128,False
189,63,./instances/msp/2obj/Lyngesen24-msp-2-50|50-mm-2_3.json,sequential,largest,50,all,False,phase1,slow,7.571329124970362,100,71,100,71,300,300,50|50,50|50,32|39,32|39,,,,,,,,,,,0,2,0.522,8,0,2,0.515,8,0.38,122,13.566,124,False
589,293,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,sequential,largest,first,all,False,bbm,slow,3.9766437499783933,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,0.702,6,0,2,0.701,6,1.55,580,0.334,582,False
589,293,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,sequential,largest,none,all,False,bbm,slow,3.7074856659164652,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,0.316,4,0,2,0.316,4,1.514,580,0.0,582,False
589,293,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,sequential,largest,100,all,False,bbm,slow,120.6881194160087,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,1.471,10,0,2,1.453,10,6.588,580,227.595,582,False
589,293,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,sequential,largest,50,all,False,bbm,slow,413.7186455419287,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,2.589,16,0,2,2.547,16,7.541,580,812.392,582,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,sequential,largest,first,all,False,phase1,slow,3.0481375419767573,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,0.461,6,0,2,0.46,6,0.645,302,0.242,304,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,sequential,largest,none,all,False,phase1,slow,2.65871829201933,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,0.234,4,0,2,0.233,4,0.567,302,0.0,304,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,sequential,largest,100,all,False,phase1,slow,59.860610333038494,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,0.834,8,0,2,0.824,8,3.211,302,110.902,304,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_1.json,sequential,largest,50,all,False,phase1,slow,295.20577979204245,300,247,300,247,738,738,100|100|100,100|100|100,100|61|86,100|61|86,,,,,,,,,,,0,2,1.635,12,0,2,1.607,12,3.321,302,581.349,304,False
735,208,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,sequential,largest,first,all,False,bbm,slow,31.245843624928966,300,203,228,203,1428,1428,100|100|100,28|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,0.588,6,0,2,0.557,6,1.724,410,55.975,412,False
901,291,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,sequential,largest,none,all,False,bbm,slow,3.4699065829627216,300,203,300,203,1428,1428,100|100|100,100|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,0.286,4,0,2,0.272,4,1.864,576,0.0,578,False
735,208,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,sequential,largest,100,all,False,bbm,slow,833.6269315410173,300,203,228,203,1428,1428,100|100|100,28|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,1.221,10,0,2,1.152,10,5.545,410,1655.717,412,False
735,208,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,sequential,largest,50,all,False,bbm,slow,1139.1778848749818,300,203,228,203,1428,1428,100|100|100,28|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,2.443,14,0,2,2.267,14,6.536,410,2265.261,412,False
542,178,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,sequential,largest,first,all,False,phase1,slow,31.30036516697146,300,203,226,203,1428,1428,100|100|100,26|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,0.798,6,0,2,0.767,6,1.407,350,56.217,352,False
657,217,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,sequential,largest,none,all,False,phase1,slow,3.106639040983282,300,203,300,203,1428,1428,100|100|100,100|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,0.456,4,0,2,0.377,4,1.25,428,0.0,430,False
542,178,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,sequential,largest,100,all,False,phase1,slow,183.6777396670077,300,203,226,203,1428,1428,100|100|100,26|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,1.167,8,0,2,1.118,8,5.434,350,356.074,352,False
542,178,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_1.json,sequential,largest,50,all,False,phase1,slow,895.9414311250439,300,203,226,203,1428,1428,100|100|100,26|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,1.995,12,0,2,1.908,12,5.092,350,1780.841,352,False
639,296,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,sequential,largest,first,all,False,bbm,slow,5.710464166942984,300,147,300,147,1926,1926,100|100|100,100|100|100,54|44|49,54|44|49,,,,,,,,,,,0,2,0.726,6,0,2,0.719,6,1.725,586,2.038,588,False
639,296,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,sequential,largest,none,all,False,bbm,slow,4.545176833984442,300,147,300,147,1926,1926,100|100|100,100|100|100,54|44|49,54|44|49,,,,,,,,,,,0,2,0.316,4,0,2,0.313,4,1.697,586,0.0,588,False
613,283,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,sequential,largest,100,all,False,bbm,slow,427.6124522080645,300,147,298,147,1926,1926,100|100|100,100|100|98,54|44|49,54|44|49,,,,,,,,,,,0,2,1.565,10,0,2,1.524,10,12.93,560,830.529,562,False
599,276,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,sequential,largest,50,all,False,bbm,slow,1365.962874207995,300,147,297,147,1926,1926,100|100|100,100|99|98,54|44|49,54|44|49,,,,,,,,,,,0,2,2.937,14,0,2,2.792,14,10.011,546,2711.066,548,False
562,188,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,sequential,largest,first,all,False,phase1,slow,5.274272582959384,300,147,300,147,1926,1926,100|100|100,100|100|100,54|44|49,54|44|49,,,,,,,,,,,0,2,0.943,6,0,2,0.935,6,1.111,370,2.201,372,False
562,188,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,sequential,largest,none,all,False,phase1,slow,4.133470333996229,300,147,300,147,1926,1926,100|100|100,100|100|100,54|44|49,54|44|49,,,,,,,,,,,0,2,0.428,4,0,2,0.424,4,0.944,370,0.0,372,False
536,168,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,sequential,largest,100,all,False,phase1,slow,361.5539008330088,300,147,288,147,1926,1926,100|100|100,100|98|90,54|44|49,54|44|49,,,,,,,,,,,0,2,1.413,8,0,2,1.385,8,6.69,330,707.339,332,False
535,167,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-mmm-3_5.json,sequential,largest,50,all,False,phase1,slow,1509.8082378749968,300,147,288,147,1926,1926,100|100|100,100|98|90,54|44|49,54|44|49,,,,,,,,,,,0,2,2.449,12,0,2,2.379,12,6.481,328,3004.007,330,False
196,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,sequential,largest,first,all,False,bbm,slow,1.057622625026852,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.458,6,0,2,0.458,6,0.261,190,0.221,192,False
196,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,sequential,largest,none,all,False,bbm,slow,0.9154326251009479,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.249,4,0,2,0.249,4,0.254,190,0.0,192,False
196,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,sequential,largest,100,all,False,bbm,slow,1.0250240419991314,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.435,6,0,2,0.434,6,0.261,190,0.217,192,False
196,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,sequential,largest,50,all,False,bbm,slow,2.698967874981463,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.687,8,0,2,0.684,8,0.507,190,3.268,192,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,sequential,largest,first,all,False,phase1,slow,0.8939918749965727,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.44,6,0,2,0.44,6,0.107,100,0.22,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,sequential,largest,none,all,False,phase1,slow,0.7691272080410272,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.24,4,0,2,0.239,4,0.104,100,0.0,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,sequential,largest,100,all,False,phase1,slow,0.8677627920405939,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.437,6,0,2,0.437,6,0.107,100,0.223,102,False
152,52,./instances/msp/2obj/Lyngesen24-msp-2-50|50-uu-2_5.json,sequential,largest,50,all,False,phase1,slow,5.470015916973352,100,100,100,100,207,207,50|50,50|50,50|50,50|50,,,,,,,,,,,0,2,0.679,8,0,2,0.675,8,0.108,100,9.381,102,False
347,150,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,sequential,largest,first,all,False,bbm,slow,3.024194166995585,150,84,150,84,648,648,50|50|50,50|50|50,35|16|33,35|16|33,,,,,,,,,,,0,2,0.896,6,0,2,0.89,6,0.48,294,1.9,296,False
347,150,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,sequential,largest,none,all,False,bbm,slow,1.9487381250364706,150,84,150,84,648,648,50|50|50,50|50|50,35|16|33,35|16|33,,,,,,,,,,,0,2,0.411,4,0,2,0.408,4,0.429,294,0.0,296,False
345,149,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,sequential,largest,100,all,False,bbm,slow,69.77264879108407,150,84,150,84,648,648,50|50|50,50|50|50,35|16|33,35|16|33,,,,,,,,,,,0,2,1.337,8,0,2,1.322,8,3.431,292,131.242,294,False
341,147,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,sequential,largest,50,all,False,bbm,slow,74.77448345895391,150,84,149,84,648,648,50|50|50,50|49|50,35|16|33,35|16|33,,,,,,,,,,,0,2,1.534,10,0,2,1.513,10,3.456,288,142.095,290,False
291,99,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-mmm-3_4.json,sequential,largest,first,all,False,phase1,slow,2.8121780829969794,150,84,150,84,648,648,50|50|50,50|50|50,35|16|33,35|16|33,,,,,,,,,,,0,2,1.19,6,0,2,1.177,6,0.299,192,2.395,194,False
